Date,btc_tweets,btc_activeaddresses,btc_mining_profitability,btc_transactionfees,btc_median_transaction_fee,btc_mediantransactionvalue,sub_growth_%chg,btc_gtrends,buybitcoin_gtrends,ETH_gtrends,crypto_gtrends
2018-09-23,29057,454807,0.238,0.485,0.0753,222.281,0.0007023999419952798,8.258987991600826,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-09-24,32186,543361,0.228,0.434,0.067,259.483,0.0007019069226137375,9.128355148611439,0.04342732310879867,1.2776635388338407,1.7587235065238571
2018-09-25,33771,574804,0.239,0.518,0.106,260.451,0.0007014145948538442,9.563038727116746,0.04342732310879867,1.2776635388338407,1.7587235065238571
2018-09-26,32810,541812,0.203,0.534,0.131,278.496,0.0007009229572618736,9.345696937864092,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-09-27,31898,547299,0.244,0.621,0.199,297.38,0.0007004320083872084,9.345696937864092,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-09-28,29550,608318,0.24,0.761,0.268,305.777,0.0006999417467836722,8.911013359358785,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-09-29,28728,498963,0.23,0.575,0.131,238.248,0.0006994521710093071,7.389620834590212,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-09-30,27646,474779,0.246,0.49,0.0981,245.621,0.0006989632796259304,7.606962623842866,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-01,31878,603755,0.23,0.594,0.134,318.05,0.0006984750711993559,8.041646202348174,0.04342732310879867,1.0221308310670725,2.1984043831548212
2018-10-02,31648,573816,0.215,0.692,0.236,323.55,0.0006979875442996164,8.258987991600826,0.04342732310879867,1.0221308310670725,2.1984043831548212
2018-10-03,31711,586061,0.23,0.572,0.208,278.315,0.0006975006975007414,8.47632978085348,0.04342732310879867,1.0221308310670725,2.1984043831548212
2018-10-04,34224,557823,0.243,0.507,0.138,267.478,0.0006970145293803132,8.47632978085348,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-10-05,34221,562895,0.206,0.574,0.208,329.055,0.0006965290385203549,8.47632978085348,0.04342732310879867,1.0221308310670725,2.1984043831548212
2018-10-06,29246,515060,0.223,0.54,0.183,235.008,0.0006960442235064423,7.389620834590212,0.04342732310879867,0.5110654155335362,1.7587235065238571
2018-10-07,28503,525854,0.219,0.392,0.111,109.139,0.0006955600829288144,6.954937256084906,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-08,37692,561435,0.232,0.449,0.129,289.145,0.0006950766153803745,8.47632978085348,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-10-09,35538,554591,0.234,0.469,0.138,297.38,0.0006945938194593548,8.47632978085348,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-10-10,33842,556835,0.223,0.42,0.115,281.876,0.0006941116937668745,9.128355148611439,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-10-11,32278,608748,0.227,0.441,0.096,313.624,0.0006936302369082714,11.301773041137972,0.04342732310879867,1.0221308310670725,2.4182448214703034
2018-10-12,28937,598570,0.191,0.476,0.123,296.103,0.0006931494474928801,9.563038727116746,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-10-13,27760,513512,0.216,0.408,0.0966,244.649,0.000692669324133588,7.824304413095519,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-14,28150,451714,0.202,0.412,0.108,241.007,0.0006921898654472791,8.041646202348174,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-15,35275,619424,0.255,0.573,0.142,318.067,0.0006917110700546125,10.649747673380013,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-10-16,35006,603605,0.209,0.498,0.152,307.929,0.0006912329365804659,9.345696937864092,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-10-17,33145,564479,0.227,0.479,0.15,307.73,0.0006907554636528257,8.693671570106131,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-10-18,30155,587516,0.218,0.47,0.144,298.705,0.0006902786499041191,8.47632978085348,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-10-19,28097,619914,0.243,0.453,0.14,261.488,0.0006898024939698821,8.693671570106131,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-10-20,23204,516162,0.228,0.411,0.106,207.877,0.0006893269944898694,6.954937256084906,0.04342732310879867,0.5110654155335362,1.319042629892893
2018-10-21,22298,480204,0.226,0.388,0.0913,203.622,0.0006888521501076106,7.172279045337558,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-10-22,30300,566330,0.238,0.428,0.118,275.632,0.0006883779594701878,8.47632978085348,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-10-23,30702,606406,0.223,0.426,0.123,280.953,0.0006879044212282359,8.693671570106131,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-24,29969,545787,0.217,0.436,0.132,272.177,0.0006874315340368309,8.693671570106131,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-25,25693,585432,0.255,0.448,0.135,259.938,0.000686959296553713,8.041646202348174,0.04342732310879867,1.0221308310670725,1.319042629892893
2018-10-26,25493,595606,0.225,0.46,0.13,288.251,0.0006864877074410636,8.041646202348174,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-10-27,20631,487581,0.212,0.364,0.101,224.083,0.0006860167653646165,6.954937256084906,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-10-28,20711,486159,0.245,0.487,0.0924,201.967,0.0006855464689934365,6.737595466832253,0.04342732310879867,0.7665981233003044,1.0992021915774106
2018-10-29,26541,590111,0.22,0.466,0.14,247.568,0.000685076817000585,8.258987991600826,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-10-30,25290,599489,0.243,0.42,0.143,218.964,0.000684607808062454,8.041646202348174,0.0,1.0221308310670725,1.538883068208375
2018-10-31,33944,616843,0.226,0.366,0.108,199.716,0.0006841394408594326,8.911013359358785,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-11-01,31618,601403,0.205,0.394,0.103,221.837,0.0006836717140752402,8.693671570106131,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-02,22288,623469,0.226,0.401,0.128,251.076,0.0006832046263973712,7.824304413095519,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-03,18645,559675,0.239,0.348,0.0927,194.161,0.0006827381765164287,6.954937256084906,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-11-04,24207,536643,0.197,0.364,0.0914,199.86,0.0006822723631274563,8.041646202348174,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-11-05,23158,611210,0.245,0.407,0.12,252.701,0.0006818071849281626,9.128355148611439,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-11-06,25550,561998,0.208,0.434,0.136,282.152,0.0006813426406202527,8.911013359358785,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-11-07,24951,611976,0.23,0.454,0.165,272.294,0.0006808787289092066,8.693671570106131,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-11-08,24614,612517,0.222,0.492,0.197,255.247,0.0006804154485036129,8.258987991600826,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-09,25018,624017,0.234,0.508,0.186,254.157,0.0006799527981153908,8.258987991600826,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-10,20709,513699,0.244,0.424,0.169,205.829,0.0006794907764606783,6.737595466832253,0.04342732310879867,0.5110654155335362,1.319042629892893
2018-11-11,18630,523862,0.227,0.367,0.139,179.63,0.0006790293822585003,6.737595466832253,0.04342732310879867,0.7665981233003044,1.0992021915774106
2018-11-12,23212,591468,0.228,0.411,0.139,211.796,0.000678568614231656,7.824304413095519,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-13,25340,564648,0.209,0.415,0.141,259.207,0.0006781084711060537,8.47632978085348,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-11-14,34169,561188,0.223,0.543,0.211,307.878,0.000677648951611598,13.257849144411852,0.04342732310879867,1.0221308310670725,2.4182448214703034
2018-11-15,30694,621054,0.197,0.743,0.343,285.312,0.0006771900544810805,15.213925247685731,0.04342732310879867,1.0221308310670725,2.1984043831548212
2018-11-16,28077,624714,0.211,0.732,0.377,263.419,0.0006767317784510674,11.953798408895931,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-11-17,23964,510062,0.219,0.457,0.221,179.016,0.0006762741222616775,9.345696937864092,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-11-18,21832,455558,0.188,0.424,0.177,155.883,0.0006758170846559164,8.693671570106131,0.04342732310879867,0.5110654155335362,1.538883068208375
2018-11-19,39010,563465,0.208,0.789,0.401,266.328,0.0006753606643805643,14.779241669180424,0.04342732310879867,1.2776635388338407,2.1984043831548212
2018-11-20,36659,653601,0.192,1.114,0.543,427.235,0.0006749048601857321,21.734178925265333,0.04342732310879867,1.2776635388338407,2.4182448214703034
2018-11-21,30984,545723,0.153,0.888,0.456,283.408,0.0006744496708250836,16.735317772454305,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-11-22,27754,595324,0.184,0.668,0.346,183.359,0.0006739950950549467,12.60582377665389,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-23,26345,560197,0.178,0.581,0.315,161.418,0.0006735411316360906,12.60582377665389,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-11-24,22902,494985,0.174,0.538,0.254,129.867,0.0006730877793315049,11.736456619643278,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-11-25,26859,468476,0.139,0.515,0.242,170.846,0.0006726350369081757,17.17000135095961,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-11-26,29115,525146,0.152,0.586,0.283,243.033,0.0006721829031361981,17.82202671871757,0.04342732310879867,1.2776635388338407,1.978563944839339
2018-11-27,29976,551642,0.149,0.526,0.256,175.688,0.0006717313767892197,16.083292404696348,0.04342732310879867,1.2776635388338407,1.7587235065238571
2018-11-28,29142,515752,0.146,0.627,0.3,254.837,0.0006712804566439967,14.779241669180424,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-11-29,28709,521194,0.172,0.782,0.345,280.999,0.0006708301414801721,13.257849144411852,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-11-30,25626,494356,0.153,0.673,0.335,269.81,0.0006703804300813854,11.953798408895931,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-12-01,26347,520394,0.171,0.533,0.253,151.465,0.0006699313212341629,10.215064094874705,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-02,21596,414508,0.156,0.438,0.192,127.851,0.0006694828137283615,9.345696937864092,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-12-03,27894,498837,0.159,0.518,0.237,241.368,0.0006690349063567247,11.519114830390626,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-12-04,25332,579435,0.207,0.464,0.208,220.842,0.0006685875979157707,11.953798408895931,0.04342732310879867,1.0221308310670725,1.319042629892893
2018-12-05,27357,533915,0.165,0.4,0.168,194.711,0.0006681408872049044,11.519114830390626,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-12-06,0,569550,0.177,0.383,0.133,216.502,0.0006676947730268612,12.388481987401239,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-12-07,28638,586746,0.142,0.42,0.17,295.676,0.0006672492541874853,16.083292404696348,0.04342732310879867,1.0221308310670725,1.7587235065238571
2018-12-08,22270,483081,0.158,0.295,0.104,130.914,0.0006668043294959514,11.736456619643278,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-09,23363,432326,0.173,0.251,0.089,97.723,0.0006663599977645429,10.867089462632666,0.04342732310879867,0.5110654155335362,1.319042629892893
2018-12-10,22818,512175,0.152,0.316,0.105,187.915,0.0006659162578084299,11.736456619643278,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-12-11,22603,551065,0.151,0.321,0.115,205.258,0.000665473108446335,11.084431251885318,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-12,21876,545888,0.152,0.298,0.11,188.788,0.0006650305485000896,10.867089462632666,0.04342732310879867,1.0221308310670725,1.319042629892893
2018-12-13,21792,550244,0.167,0.283,0.107,160.145,0.0006645885767941895,11.084431251885318,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-14,24445,612878,0.153,0.301,0.097,180.046,0.0006641471921571274,12.171140198148585,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-15,18577,534587,0.145,0.228,0.0669,99.065,0.0006637063934193943,10.867089462632666,0.04342732310879867,0.5110654155335362,1.319042629892893
2018-12-16,19526,461489,0.131,0.216,0.0708,111.883,0.0006632661794157002,10.215064094874705,0.04342732310879867,0.5110654155335362,1.319042629892893
2018-12-17,24940,600338,0.186,0.24,0.0783,146.609,0.0006628265489829754,11.736456619643278,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-18,25600,533486,0.134,0.357,0.132,222.544,0.000662387500961481,12.171140198148585,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-12-19,26446,607392,0.209,0.415,0.17,200.581,0.0006619490341950307,13.257849144411852,0.04342732310879867,1.0221308310670725,1.978563944839339
2018-12-20,24630,562160,0.189,0.383,0.147,212.484,0.0006615111475298807,13.475190933664505,0.04342732310879867,1.0221308310670725,1.538883068208375
2018-12-21,22143,586561,0.209,0.445,0.196,209.408,0.0006610738398153959,12.171140198148585,0.04342732310879867,0.7665981233003044,1.7587235065238571
2018-12-22,17737,475062,0.218,0.293,0.119,107.892,0.0006606371099044939,9.780380516369398,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-12-23,17701,456850,0.2,0.249,0.0654,84.25,0.0006602009566525346,10.432405884127359,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-24,21198,523269,0.186,0.353,0.104,154.073,0.000659765378918209,11.519114830390626,0.04342732310879867,1.2776635388338407,1.319042629892893
2018-12-25,18394,423129,0.196,0.264,0.0694,114.299,0.0006593303755630942,10.649747673380013,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-12-26,19107,479013,0.191,0.221,0.0602,112.016,0.0006588959454518761,10.432405884127359,0.04342732310879867,0.7665981233003044,1.538883068208375
2018-12-27,19522,544684,0.194,0.212,0.0423,101.181,0.0006584620874523495,10.867089462632666,0.04342732310879867,1.0221308310670725,1.319042629892893
2018-12-28,20589,560909,0.185,0.218,0.0425,119.0,0.0006580288004347512,10.649747673380013,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-12-29,19252,481711,0.166,0.226,0.0439,125.317,0.0006575960832728711,9.345696937864092,0.04342732310879867,0.7665981233003044,1.319042629892893
2018-12-30,18295,461474,0.22,0.199,0.0309,74.458,0.0006571639348431635,8.47632978085348,0.04342732310879867,0.7665981233003044,1.0992021915774106
2018-12-31,18611,472261,0.166,0.233,0.0291,105.474,0.0006567323540254133,8.258987991600826,0.04342732310879867,0.7665981233003044,1.0992021915774106
2019-01-01,17069,362558,0.173,0.179,0.0254,99.575,0.000656301339701626,8.693671570106131,0.04342732310879867,0.7665981233003044,1.319042629892893
2019-01-02,18830,505957,0.169,0.257,0.0429,131.198,0.0006558708907573596,9.780380516369398,0.04342732310879867,1.0221308310670725,1.538883068208375
2019-01-03,26754,516491,0.183,0.255,0.0592,147.095,0.0006554410060808369,10.35358712871804,0.0,0.9807018423474445,1.7012142825453096
2019-01-04,21139,517169,0.166,0.266,0.0517,150.487,0.000655011684563167,9.939443643569318,0.0,0.9807018423474445,1.7012142825453096
2019-01-05,20096,459113,0.17,0.179,0.029,92.375,0.00065458292509879,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-01-06,18883,433832,0.172,0.252,0.0408,96.651,0.0006541547265843661,8.282869702974432,0.0,0.9807018423474445,1.7012142825453096
2019-01-07,20476,507835,0.179,0.34,0.0822,154.25,0.0006537270879198864,9.525300158420597,0.0,0.9807018423474445,1.7012142825453096
2019-01-08,19387,529739,0.198,0.265,0.0873,115.358,0.0006533000080082285,9.111156673271875,0.0,0.9807018423474445,1.7012142825453096
2019-01-09,21237,540921,0.188,0.306,0.106,110.409,0.0006528734857547125,9.525300158420597,0.0,0.9807018423474445,1.7012142825453096
2019-01-10,20948,572517,0.165,0.302,0.106,134.952,0.0006524475200679891,10.767730613866762,0.0,0.9807018423474445,1.7012142825453096
2019-01-11,19317,548421,0.16,0.288,0.109,132.122,0.0006520221098593737,9.525300158420597,0.0,0.9807018423474445,1.7012142825453096
2019-01-12,16138,448196,0.153,0.222,0.073,93.512,0.0006515972540430681,8.697013188123154,0.0,0.9807018423474445,1.2759107119089823
2019-01-13,16041,412444,0.168,0.184,0.0493,68.209,0.0006511729515359388,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-01-14,19018,512960,0.161,0.221,0.0585,94.931,0.0011965388539256772,9.111156673271875,0.2741349771242915,0.9807018423474445,1.7012142825453096
2019-01-15,18363,551314,0.144,0.257,0.0732,146.463,0.0005157838236773404,9.111156673271875,0.0,0.9807018423474445,1.7012142825453096
2019-01-16,18790,581094,0.16,0.298,0.107,166.591,0.0005155179278693023,8.282869702974432,0.0,0.9807018423474445,1.7012142825453096
2019-01-17,21544,514682,0.153,0.287,0.108,151.356,0.0005236303923457086,7.868726217825711,0.0,0.9807018423474445,1.7012142825453096
2019-01-18,19125,554253,0.168,0.249,0.074,146.706,0.00045636673463311794,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-01-19,16923,454973,0.158,0.23,0.0468,97.749,0.00045615855904124203,7.040439247528266,0.2741349771242915,0.49035092117372225,1.2759107119089823
2019-01-20,17285,446051,0.157,0.178,0.0373,73.766,0.00045595057328462474,6.626295762379545,0.0,0.49035092117372225,1.2759107119089823
2019-01-21,18571,523017,0.159,0.225,0.0478,131.352,0.00045574277710414,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-01-22,18601,519865,0.142,0.252,0.0683,156.119,0.0004555351702406618,7.868726217825711,0.0,0.9807018423474445,1.7012142825453096
2019-01-23,19434,593232,0.156,0.278,0.0831,156.073,0.0004553277524352861,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-01-24,19994,566739,0.174,0.267,0.0887,130.288,0.0004551205234304412,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-01-25,17787,523778,0.14,0.295,0.0974,151.895,0.00045491348296788914,7.454582732676988,0.0,0.49035092117372225,1.2759107119089823
2019-01-26,16307,512501,0.168,0.248,0.0746,93.174,0.0004547066307907244,7.040439247528266,0.0,0.49035092117372225,0.8506071412726548
2019-01-27,14794,430181,0.142,0.206,0.0541,78.495,0.00045449996664226333,6.626295762379545,0.0,0.49035092117372225,0.8506071412726548
2019-01-28,19069,541648,0.152,0.273,0.0991,173.628,0.0004542934902660445,8.282869702974432,0.0,0.49035092117372225,1.2759107119089823
2019-01-29,19242,534219,0.155,0.244,0.091,113.371,0.0004540872014064945,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-01-30,19785,528518,0.137,0.228,0.079,116.327,0.00045388109980804003,7.868726217825711,0.0,0.9807018423474445,1.7012142825453096
2019-01-31,20616,572176,0.169,0.284,0.0887,110.528,0.0004536751852159959,7.868726217825711,0.0,0.49035092117372225,1.2759107119089823
2019-02-01,14658,590243,0.156,0.337,0.0859,122.648,0.00045346945737589905,7.454582732676988,0.0,0.9807018423474445,1.2759107119089823
2019-02-02,15728,499556,0.138,0.203,0.056,87.152,0.00045326391603395244,6.626295762379545,0.0,0.49035092117372225,0.8506071412726548
2019-02-03,15208,447396,0.15,0.17,0.0548,82.635,0.0004530585609363591,6.626295762379545,0.0,0.49035092117372225,1.2759107119089823
2019-02-04,18658,524791,0.151,0.176,0.0493,84.318,0.00045285339183043227,8.282869702974432,0.0,0.49035092117372225,1.7012142825453096
2019-02-05,19792,559509,0.151,0.168,0.0485,103.445,0.00045264840846326315,9.111156673271875,0.0,0.49035092117372225,1.7012142825453096
2019-02-06,20673,598210,0.155,0.212,0.0461,98.628,0.00045244361058305316,9.111156673271875,0.2741349771242915,0.9807018423474445,1.7012142825453096
2019-02-07,18834,562218,0.152,0.161,0.0341,90.5,0.0004522389979380037,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-02-08,20304,576688,0.143,0.217,0.072,124.698,0.0004520345702767603,8.697013188123154,0.2741349771242915,0.9807018423474445,1.2759107119089823
2019-02-09,18400,492019,0.154,0.209,0.0607,100.781,0.0004518303273490787,7.868726217825711,0.0,0.49035092117372225,1.2759107119089823
2019-02-10,15294,429046,0.155,0.166,0.0412,57.212,0.00045162626890404844,7.454582732676988,0.0,0.49035092117372225,0.8506071412726548
2019-02-11,17137,542544,0.152,0.267,0.0863,119.975,0.0004514223946923135,7.454582732676988,0.0,0.9807018423474445,1.2759107119089823
2019-02-12,18536,744912,0.142,0.457,0.2,288.416,0.00045121870446407364,7.868726217825711,0.0,0.49035092117372225,1.2759107119089823
2019-02-13,19037,683689,0.176,0.366,0.186,167.324,0.000451015197970861,7.040439247528266,0.0,0.49035092117372225,1.2759107119089823
2019-02-14,20146,535009,0.133,0.266,0.102,105.949,0.0004508118749637635,7.868726217825711,0.0,0.49035092117372225,1.2759107119089823
2019-02-15,17973,509495,0.145,0.321,0.133,144.523,0.00045060873519497946,7.040439247528266,0.0,0.49035092117372225,1.2759107119089823
2019-02-16,14503,550473,0.174,0.244,0.0937,87.051,0.0004504057784169291,6.212152277230824,0.0,0.49035092117372225,1.2759107119089823
2019-02-17,15013,462206,0.146,0.212,0.0573,61.363,0.0004502030043822547,6.626295762379545,0.0,0.49035092117372225,1.2759107119089823
2019-02-18,20088,604582,0.156,0.324,0.115,108.614,0.0004500004128444868,9.111156673271875,0.0,0.9807018423474445,1.7012142825453096
2019-02-19,20657,589473,0.165,0.414,0.185,135.414,0.0004497980035571558,9.939443643569318,0.2741349771242915,0.9807018423474445,1.7012142825453096
2019-02-20,19783,611970,0.16,0.474,0.226,170.31,0.00044959577627445846,9.111156673271875,0.0,0.9807018423474445,1.7012142825453096
2019-02-21,18673,568415,0.15,0.46,0.23,162.612,0.00044939373075125744,8.697013188123154,0.0,0.9807018423474445,1.2759107119089823
2019-02-22,18990,659655,0.198,0.44,0.219,126.282,0.0004491918667424155,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-02-23,17467,489686,0.151,0.311,0.147,88.679,0.0004489901840036836,8.282869702974432,0.2741349771242915,0.9807018423474445,1.2759107119089823
2019-02-24,19043,476422,0.17,0.371,0.172,84.305,0.00044878868229059066,10.35358712871804,0.0,0.9807018423474445,1.7012142825453096
2019-02-25,18557,550416,0.162,0.441,0.196,132.045,0.0004485873613597757,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-02-26,18337,628703,0.176,0.374,0.172,112.142,0.0004483862209681,7.868726217825711,0.0,0.9807018423474445,1.7012142825453096
2019-02-27,17989,580327,0.163,0.362,0.159,131.322,0.00044818526087264665,7.868726217825711,0.2741349771242915,0.9807018423474445,1.2759107119089823
2019-02-28,17668,577452,0.155,0.316,0.134,112.044,0.00044798448083116504,7.040439247528266,0.2741349771242915,0.9807018423474445,1.2759107119089823
2019-03-01,16498,603147,0.159,0.33,0.144,119.255,0.0004477838806018486,7.454582732676988,0.0,0.9807018423474445,1.2759107119089823
2019-03-02,14475,542789,0.146,0.289,0.123,88.748,0.0004475834599433348,6.626295762379545,0.0,0.49035092117372225,1.2759107119089823
2019-03-03,14176,453635,0.167,0.231,0.0989,56.529,0.00044738321861448327,6.626295762379545,0.0,0.49035092117372225,1.2759107119089823
2019-03-04,17545,575279,0.15,0.351,0.159,190.755,0.0004471831563745976,7.454582732676988,0.0,0.9807018423474445,1.2759107119089823
2019-03-05,18838,615117,0.171,0.385,0.175,280.446,0.0004469832729836476,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-03-06,18028,636450,0.153,0.534,0.251,312.383,0.0004467835682020471,8.282869702974432,0.2741349771242915,0.9807018423474445,1.2759107119089823
2019-03-07,18488,616471,0.164,0.525,0.272,306.521,0.0004465840417904321,7.868726217825711,0.0,0.9807018423474445,1.7012142825453096
2019-03-08,17183,614245,0.169,0.472,0.238,300.573,0.0004463846935098825,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-03-09,17366,540407,0.166,0.401,0.183,274.149,0.0004461855231219225,7.454582732676988,0.0,0.49035092117372225,1.2759107119089823
2019-03-10,15841,445492,0.15,0.351,0.139,269.653,0.0004459865303885202,7.040439247528266,0.0,0.49035092117372225,1.2759107119089823
2019-03-11,18186,654955,0.176,0.407,0.161,305.274,0.0004457877150720879,7.454582732676988,0.0,0.49035092117372225,1.2759107119089823
2019-03-12,19917,615505,0.161,0.427,0.193,303.569,0.00044558907693570404,7.454582732676988,0.0,0.9807018423474445,1.7012142825453096
2019-03-13,18492,609454,0.159,0.488,0.227,308.748,0.00044539061574222494,7.454582732676988,0.0,0.9807018423474445,1.2759107119089823
2019-03-14,20023,654299,0.184,0.485,0.224,305.066,0.00044519233125583924,6.212152277230824,0.0,0.9807018423474445,1.7012142825453096
2019-03-15,20206,643452,0.153,0.409,0.194,316.382,0.00044499422324006943,7.040439247528266,0.0,0.9807018423474445,1.2759107119089823
2019-03-16,17435,545186,0.177,0.342,0.151,278.305,0.00044479629145999233,7.454582732676988,0.0,0.49035092117372225,1.2759107119089823
2019-03-17,15347,457003,0.148,0.295,0.107,254.38,0.0004445985356800186,6.626295762379545,0.0,0.9807018423474445,1.2759107119089823
2019-03-18,18737,600067,0.187,0.307,0.101,268.838,0.0004444009556658912,7.040439247528266,0.0,0.9807018423474445,1.2759107119089823
2019-03-19,18727,657981,0.169,0.293,0.1,269.988,0.0004442035511833531,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-03-20,19248,652569,0.167,0.359,0.169,295.909,0.0004440063219983692,8.282869702974432,0.0,0.9807018423474445,1.2759107119089823
2019-03-21,19423,622889,0.163,0.476,0.245,320.283,0.0004438092678775707,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-03-22,16970,625180,0.168,0.364,0.136,313.313,0.0004436123885882548,7.454582732676988,0.0,0.49035092117372225,1.2759107119089823
2019-03-23,15265,519525,0.16,0.286,0.0917,286.527,0.00044341568389749675,7.040439247528266,0.0,0.49035092117372225,1.2759107119089823
2019-03-24,13501,475539,0.153,0.277,0.0744,254.835,0.00044321915357348196,6.212152277230824,0.0,0.49035092117372225,1.2759107119089823
2019-03-25,17740,605883,0.166,0.36,0.142,216.136,0.00044302279738417383,7.040439247528266,0.0,0.9807018423474445,1.2759107119089823
2019-03-26,17060,572451,0.145,0.391,0.202,131.083,0.0004428266150984239,7.454582732676988,0.0,0.49035092117372225,1.2759107119089823
2019-03-27,18796,689861,0.17,0.503,0.289,174.5,0.0004426306064850838,7.868726217825711,0.0,0.49035092117372225,1.2759107119089823
2019-03-28,19331,654617,0.166,0.49,0.28,162.049,0.0004424347713138932,7.454582732676988,0.0,0.9807018423474445,1.2759107119089823
2019-03-29,19794,665574,0.163,0.701,0.363,193.697,0.0004422391093548139,7.868726217825711,0.2741349771242915,0.9807018423474445,1.2759107119089823
2019-03-30,16862,618000,0.156,0.594,0.363,156.855,0.00044204362037780776,7.040439247528266,0.2741349771242915,0.49035092117372225,1.2759107119089823
2019-03-31,13999,554027,0.174,0.48,0.299,144.839,0.00044184830415372467,6.212152277230824,0.0,0.49035092117372225,1.2759107119089823
2019-04-01,19381,615050,0.161,0.694,0.414,211.704,0.0004416531604538587,7.868726217825711,0.0,0.9807018423474445,1.2759107119089823
2019-04-02,31271,784070,0.214,1.325,0.745,309.252,0.00044145818904950396,17.80816986139503,0.2741349771242915,0.9807018423474445,2.126517853181637
2019-04-03,27604,736732,0.204,1.984,1.045,411.773,0.00044126338971239853,18.63645683169247,0.2741349771242915,1.4710527635211668,2.977124994454292
